"OrderID","CityID"
"4083","61044"
"4090","50656"
"4091","50656"
"4093","40879"
"4102","48147"
"4104","48147"
"4117","75266"
"4133","72760"
"4136","64635"
"4139","64635"
"4547","40273"
"4563","63044"
"4587","69884"
"4589","69884"
"4607","48482"
"4615","41500"
"4617","40959"
"4619","72561"
"4640","57489"
"4672","58540"
"4674","58540"
"4675","66127"
"4676","66127"
"4677","66127"
"4694","52553"
"4716","41699"
"4721","64015"
"4724","64015"
"4741","61111"
"4748","74053"
"4750","74053"
"4752","74053"
"4757","43161"
"4770","66109"
"5049","72594"
"5069","52261"
"5070","52261"
"5115","61083"
"5132","45887"
"5228","72782"
"5260","54069"
"5191","57097"
"5209","64370"
"5218","47424"
"5284","44863"
"5285","44863"
"5334","49176"
"5335","49176"
"5336","49176"
"5358","54957"
"5366","45949"
"5368","38318"
"5389","56541"
"5395","38318"
"5416","66773"
"5419","54587"
"5420","54587"
"5449","53385"
"5476","68855"
"5477","68855"
"5478","68855"
"5511","70600"
"5536","61143"
"5538","61143"
"5585","37965"
"5598","41238"
"5607","56244"
"5613","46564"
"5667","39667"
"5673","49036"
"5677","49222"
"5694","59368"
"5700","48409"
"5718","49062"
"5726","40778"
"5727","74494"
"5745","61083"
"5747","70234"
"5748","70234"
"5749","70923"
"5751","70923"
"5753","51999"
"5756","47459"
"5800","47459"
"5811","55498"
"5824","53573"
"5829","67391"
"5857","63995"
"5863","40225"
"5889","41628"
"5913","46025"
"5917","46564"
"5918","46564"
"5923","64360"
"5932","53385"
"5934","53385"
"5936","53385"
"5937","53088"
"5938","53088"
"5944","41398"
"5972","67578"
"5986","55140"
"6003","41144"
"6005","41144"
"6026","55710"
"6028","55710"
"6038","39240"
"6042","73446"
"6044","48589"
"6093","50656"
"6073","67557"
"6074","67557"
"6092","50656"
"6104","59778"
"6133","39257"
"6167","61793"
"6168","61793"
"6174","50420"
"6188","47188"
"6189","47188"
"6405","54121"
"6352","49062"
"6374","56778"
"6379","61083"
"6266","64929"
"6267","64929"
"6275","50480"
"6288","40944"
"6320","45887"
"6332","52637"
"6334","52637"
"6336","58530"
"6341","69540"
"6342","69540"
"6417","72425"
"6455","56738"
"6465","53088"
"6466","53088"
"6485","46025"
"6552","68855"
"6562","63227"
"6564","62442"
"6568","62442"
"6498","50305"
"6511","55146"
"6588","38744"
"6589","46186"
"6622","72743"
"6717","62292"
"6746","47644"
"6751","47644"
"6692","70700"
"6694","70700"
"6698","51350"
"6704","63386"
"6627","69386"
"6669","61191"
"6789","58407"
"6793","58407"
"6838","55397"
"6854","48519"
"6865","44370"
"6868","44370"
"6895","58610"
"6909","39240"
"7111","70871"
"7126","53016"
"7087","38209"
"7175","62508"
"7176","62508"
"7177","62508"
"7192","45429"
"7197","42181"
"7198","42181"
"7253","39257"
"7288","42455"
"7360","70545"
"7329","53088"
"7330","38135"
"7333","38135"
"7366","49497"
"7369","49497"
"7374","57489"
"7381","56140"
"7382","56140"
"7383","56140"
"7415","74472"
"7468","50555"
"7477","57097"
"7490","40273"
"7502","58540"
"7503","58540"
"7677","40861"
"7693","64370"
"7694","64370"
"7737","61336"
"7740","75669"
"7742","75669"
"7755","58610"
"7757","58610"
"7778","48778"
"7780","48778"
"7784","56140"
"7790","71855"
"7794","58407"
"7817","51796"
"7818","51796"
"7819","45725"
"7821","45725"
"7822","47673"
"7832","73353"
"7839","59416"
"8036","56738"
"8038","56738"
"7979","61083"
"7980","61083"
"7937","56156"
"7944","61486"
"8044","42583"
"8161","49915"
"8162","49915"
"8129","61717"
"8137","38043"
"8138","38043"
"8142","50448"
"8302","41081"
"8303","41081"
"8306","41081"
"8333","48589"
"8387","65272"
"8390","59622"
"8393","42713"
"8404","74594"
"8471","49531"
"8479","39562"
"8558","64966"
"8519","67832"
"8528","61239"
"8534","40550"
"8536","40550"
"8540","59383"
"8545","54587"
"8740","59037"
"8745","52042"
"8662","67832"
"8664","67832"
"8772","44701"
"8774","44701"
"8782","47479"
"8784","47479"
"8806","61717"
"8824","69686"
"8827","69686"
"8836","64015"
"9193","56995"
"9232","65187"
"9160","61486"
"9174","41749"
"9124","65272"
"9130","47479"
"9060","41081"
"9320","72808"
"9400","64635"
"9417","42713"
"9500","39667"
"9521","75450"
"9522","75450"
"9452","68855"
"9762","43161"
"9795","73351"
"9809","40608"
"10203","56778"
"10206","56778"
"10278","37955"
"10362","49736"
"10364","49736"
"10419","45502"
"10508","70282"
"10530","41896"
"10732","49163"
"11351","74557"
"11357","65312"
"11737","45084"
"11738","45084"
"11739","45084"
"11664","56868"
"11836","56140"
"11869","49497"
"12021","54571"
"12328","63386"
"12333","66773"
"12340","74480"
"12342","74480"
"12379","40861"
"12510","52309"
"12529","74510"
"12589","41500"
"12623","58076"
"12777","61044"
"12732","40339"
"12735","40339"
"12844","39240"
"12846","39240"
"12884","61239"
"12954","63386"
"12955","63386"
"12956","63386"
"12959","39257"
"12961","39257"
"12966","39777"
"13007","59569"
"13032","58540"
"13058","54587"
"13154","57369"
"13205","43830"
"13206","43830"
"13256","46583"
"13258","46583"
"13393","47479"
"13418","39898"
"13419","39898"
"13420","39898"
"13436","65245"
"13464","74028"
"13466","66241"
"13482","45092"
"13484","45092"
"13558","74617"
"13563","44781"
"13640","49925"
"13635","72561"
"13637","72561"
"13524","72450"
"13525","72450"
"13694","62396"
"13698","62396"
"13779","69540"
"13903","67032"
"13905","67032"
"13850","59776"
"13860","75266"
"13861","74472"
"14062","49990"
"14065","49990"
"14066","42713"
"14069","42713"
"13933","50452"
"13989","61597"
"14013","59368"
"14016","72294"
"14122","70923"
"14124","70923"
"14131","53792"
"14190","61361"
"14150","40959"
"14155","59457"
"14274","47424"
"14360","41081"
"14624","61361"
"14637","39204"
"14662","59037"
"14402","41238"
"14407","52715"
"14460","54587"
"14462","54587"
"14483","75467"
"14486","53091"
"14489","51999"
"14501","57489"
"14603","75450"
"14605","42646"
"14845","59893"
"14692","62508"
"14694","75692"
"14700","59569"
"14716","58407"
"14717","58407"
"14741","67402"
"14744","67402"
"14781","41144"
"14782","41144"
"14843","59893"
"14919","50290"
"14960","63764"
"14966","59321"
"14968","70545"
"15030","65763"
"15047","60480"
"15368","45725"
"15472","61793"
"15602","47005"
"15527","75467"
"15529","75467"
"15646","67402"
"15696","59776"
"15718","54755"
"15736","37965"
"15858","50656"
"15859","50656"
"15860","50656"
"15938","54755"
"15944","52871"
"15874","45084"
"16062","42583"
"16064","42583"
"16072","48778"
"16078","59350"
"16079","59350"
"16250","50656"
"16126","39192"
"16134","59037"
"16152","49163"
"16174","44039"
"16289","50394"
"16290","50394"
"16344","73281"
"16352","58530"
"16404","59913"
"16406","59913"
"16452","74843"
"16472","72610"
"16473","72610"
"16505","65245"
"16554","60480"
"16657","41398"
"16609","45725"
"16739","56546"
"16753","54587"
"16756","40608"
"16810","67833"
"16811","67833"
"16906","45725"
"16954","38005"
"17153","72450"
"17163","72743"
"17097","69191"
"17106","48482"
"17003","74470"
"17006","47479"
"17057","43990"
"17061","64015"
"17064","64015"
"17065","64015"
"17082","69191"
"17083","69191"
"17094","69191"
"17375","57097"
"17401","53016"
"17410","73301"
"17414","47673"
"17327","40704"
"17645","57592"
"17646","57592"
"17649","43652"
"51925","45226"
"52076","37955"
"52078","37955"
"52087","87288"
"52089","87288"
"52228","38043"
"52230","38043"
"53062","56156"
"53081","83842"
"53222","80089"
"53477","78610"
"53478","78610"
"53572","57489"
"53573","57489"
"53574","57489"
"53718","91748"
"53742","54571"
"54014","40225"
"54036","53304"
"54049","76778"
"53925","41398"
"53928","41398"
"54102","51929"
"54208","51780"
"54220","53109"
"54339","40339"
"54341","40339"
"54379","53091"
"54265","39562"
"54750","53088"
"54680","52657"
"54681","52657"
"54740","72803"
"54742","73353"
"54743","73353"
"54744","73353"
"54587","54121"
"54588","54121"
"54790","88162"
"54835","61264"
"54883","64360"
"54884","64360"
"54945","89594"
"55124","60388"
"55125","60388"
"55139","77321"
"55141","77321"
"55257","47626"
"55259","64853"
"55659","64280"
"55660","64280"
"55661","64280"
"55690","70545"
"55776","93341"
"55823","87826"
"55831","88809"
"56012","70923"
"55979","81012"
"55982","82686"
"55989","46950"
"56052","50845"
"56054","50845"
"56084","47188"
"56384","75467"
"56403","90400"
"56341","56244"
"56344","56244"
"56270","64635"
"56271","64635"
"56273","46997"
"56316","66109"
"56551","61486"
"56593","77410"
"56714","66109"
"56761","47479"
"56765","67589"
"56826","40600"
"56822","40704"
"56823","64853"
"56902","80902"
"56919","44439"
"56924","43990"
"56981","85957"
"57014","54587"
"57101","64853"
"57127","87543"
"57220","85693"
"57312","54571"
"57313","54571"
"57341","84465"
"57600","82801"
"57618","87556"
"57619","87556"
"57621","87556"
"57861","45084"
"57793","66579"
"57935","81941"
"58055","81384"
"58110","57753"
"58111","57753"
"58182","65312"
"58189","76193"
"58192","76193"
"58195","82656"
"58346","40600"
"58348","40600"
"58458","79477"
"58459","79477"
"58610","71783"
"58680","42713"
"58958","41144"
"59066","75467"
"59075","92526"
"59260","83400"
"59203","82686"
"59230","47626"
"59231","47626"
"59255","71783"
"59257","83400"
"59460","80107"
"59656","76193"
"59543","59913"
"59607","83884"
"59772","83121"
"59829","72803"
"59894","66094"
"60371","64966"
"60349","86471"
"60211","44701"
"60214","44701"
"60217","61239"
"60220","61239"
"60232","64723"
"60236","50290"
"60239","50290"
"60270","83400"
"60517","88060"
"60522","52702"
"60523","52702"
"60566","65311"
"60567","65311"
"60633","49016"
"60712","73353"
"60713","73353"
"60979","73351"
"60989","66241"
"61011","46950"
"61072","72561"
"61074","72561"
"61076","72561"
"61190","53050"
"61220","62442"
"61333","52743"
"61228","87556"
"61269","90082"
"61270","90082"
"61353","42455"
"61544","92526"
"61559","65245"
"61506","79477"
"61507","79477"
"61508","79477"
"61520","53016"
"61449","54069"
"61450","54069"
"61455","87419"
"61378","46997"
"7995","61956"
"7996","61956"
"7997","61956"
"7998","61956"
"7999","61956"
"8440","53792"
"8579","51350"
"8580","51350"
"8581","51350"
"8652","44439"
"8655","48118"
"8658","48118"
"8719","39681"
"8724","72743"
"8726","42181"
"8829","48482"
"9008","37955"
"9011","37955"
"9270","50555"
"9165","56047"
"9167","56047"
"9112","51573"
"9034","52042"
"9554","44439"
"9555","44439"
"9556","44439"
"9419","60388"
"9421","60388"
"9659","43830"
"9616","53912"
"9688","67402"
"9779","54571"
"9781","54571"
"10160","49696"
"10401","68939"
"10274","71564"
"10365","56721"
"10597","42583"
"10850","72294"
"10852","72294"
"10853","72294"
"11008","56541"
"11390","47424"
"11392","47424"
"11558","45226"
"11578","57278"
"11635","43652"
"11873","57335"
"12010","62500"
"11897","50094"
"11899","50094"
"11938","57369"
"12103","66773"
"12426","70697"
"12427","70697"
"12431","47626"
"12499","62292"
"12559","53912"
"12711","59350"
"12795","46564"
"12724","38005"
"13025","56541"
"13075","58540"
"13085","51006"
"24218","70282"
"24220","70282"
"24407","67557"
"24390","49568"
"24322","71783"
"24323","71783"
"24484","44370"
"24493","40257"
"24505","49413"
"24627","50305"
"24625","50305"
"24758","74557"
"25089","41699"
"24912","55498"
"24913","55498"
"24934","49016"
"24935","49016"
"24936","49016"
"24969","53792"
"24971","53792"
"24997","57753"
"25208","64280"
"25715","41749"
"25717","41749"
"25785","71855"
"25913","60388"
"26266","43292"
"26214","48409"
"26449","74472"
"26460","69386"
"26461","69386"
"26514","46657"
"26303","58540"
"26306","58540"
"26349","66241"
"26360","41497"
"26362","41497"
"26782","48147"
"26697","41500"
"26698","41500"
"26658","74447"
"26887","46025"
"26903","65272"
"27134","39192"
"26985","56993"
"26986","56993"
"27197","52862"
"27278","40959"
"27251","65311"
"27394","53088"
"27396","53088"
"27630","74115"
"27719","68948"
"27720","68948"
"28204","48331"
"28276","71564"
"28277","71564"
"28280","71564"
"28225","49062"
"28226","49062"
"28227","49062"
"28559","50784"
"28562","50784"
"28571","40600"
"28593","44370"
"28594","44370"
"28635","56239"
"28647","47644"
"28708","45226"
"55472","81837"
"55473","81837"
"55513","85883"
"55514","85883"
"55613","89604"
"55616","40550"
"55747","89450"
"55919","51929"
"56089","42607"
"56108","56047"
"56421","70923"
"56349","70545"
"56350","70545"
"56358","38043"
"56291","76129"
"56486","81738"
"56487","81738"
"56863","37965"
"56865","37965"
"56866","84011"
"56784","91770"
"56786","91770"
"57039","43990"
"57453","70923"
"57454","70923"
"57569","48147"
"57570","48147"
"57799","40273"
"57833","51006"
"57765","75450"
"57718","77410"
"58051","56239"
"58052","56239"
"58101","93341"
"58444","65245"
"58647","61111"
"58649","61111"
"58651","61111"
"58672","46564"
"58677","56047"
"59076","49497"
"59364","51875"
"59374","52715"
"59375","52715"
"59409","89594"
"59411","89594"
"60180","85883"
"60394","81839"
"60342","93341"
"60491","44701"
"60514","63191"
"60549","65272"
"60576","62508"
"60577","89618"
"60717","54725"
"60718","54725"
"60762","41159"
"60819","85877"
"60899","89618"
"60943","42607"
"60969","61083"
"61099","37965"
"61161","52553"
"61183","80769"
"61203","85854"
"61204","85854"
"61206","85854"
"61320","64966"
"61578","52743"
"61579","52743"
"61541","60388"
"113","57489"
"101","68504"
"109","48409"
"145","49568"
"152","63995"
"179","63386"
"202","59416"
"221","65852"
"244","53573"
"248","40778"
"295","38288"
"2910","72425"
"2915","74470"
"2928","67833"
"2929","67833"
"2933","40339"
"2956","71564"
"2958","71564"
"2963","61717"
"2966","46997"
"2974","55710"
"2976","55710"
"2977","55710"
"2979","52871"
"2982","49925"
"2984","49925"
"2990","53304"
"3020","54121"
"3026","61503"
"3033","52261"
"3043","75450"
"3057","40550"
"3058","40550"
"3069","48519"
"3073","49736"
"3080","74557"
"3083","50094"
"3090","39240"
"3096","61361"
"3098","50767"
"3114","72149"
"3127","37955"
"3129","37955"
"3135","70871"
"3144","40837"
"4157","74480"
"4160","74480"
"4176","53573"
"4190","43161"
"4191","43161"
"4204","52715"
"4211","41358"
"4212","41358"
"4236","47644"
"4258","39337"
"4264","48331"
"4271","39257"
"4274","39257"
"6951","45226"
"6962","64280"
"7007","61793"
"7011","38744"
"6980","47188"
"9978","51652"
"9979","51652"
"10000","74470"
"10001","74470"
"9917","66579"
"10085","39346"
"10044","74480"
"10046","74480"
"10072","52156"
"10075","52156"
"17656","44701"
"17751","61361"
"17769","44316"
"17989","49736"
"18054","57498"
"18226","65245"
"18227","65245"
"18387","61143"
"18389","61143"
"18496","68728"
"18499","68728"
"19356","72450"
"19305","39681"
"19451","38005"
"19464","40659"
"19487","74028"
"19497","62292"
"19498","62292"
"19600","74447"
"19815","69540"
"19816","69540"
"19913","65312"
"20012","41749"
"20014","41749"
"20368","46657"
"20403","44986"
"20691","51350"
"20771","51544"
"20884","62954"
"21015","38005"
"21038","57141"
"21039","57141"
"21078","39204"
"21270","53385"
"21271","53385"
"21272","53385"
"21451","38135"
"21452","38135"
"21489","41358"
"21350","61264"
"21535","40944"
"21562","70282"
"21595","41159"
"21706","41500"
"21614","56954"
"21615","56954"
"21616","56954"
"21818","57141"
"21822","57141"
"22087","73353"
"21981","42362"
"21982","42362"
"22012","45429"
"22013","45429"
"22154","42362"
"22195","69686"
"22254","56868"
"22267","67833"
"22301","67578"
"22380","67391"
"22535","50448"
"22680","55710"
"22681","55710"
"22741","56541"
"22753","45084"
"22755","45084"
"22780","47644"
"22781","47644"
"23708","48519"
"23851","51006"
"23852","51006"
"23771","56546"
"23773","56546"
"23798","66109"
"23759","75266"
"23969","39204"
"23970","39204"
"24123","46950"
"24138","69191"
"10170","70644"
"10661","57278"
"10609","52309"
"10622","52637"
"10625","52637"
"10626","52637"
"10660","57278"
"10722","72561"
"10751","48409"
"10752","48409"
"11344","55341"
"11504","72149"
"11505","72149"
"11506","72149"
"11440","64360"
"11519","48331"
"11562","68728"
"11566","59430"
"11601","50845"
"11906","51929"
"11927","40273"
"12468","70234"
"12469","70234"
"12470","70234"
"12547","74843"
"12656","56156"
"12706","40944"
"12708","40944"
"12765","47188"
"12825","55117"
"12903","51999"
"12905","51999"
"13157","63951"
"13159","63951"
"13314","64929"
"13316","64929"
"13540","64853"
"13543","64853"
"13581","42607"
"13765","75266"
"14139","71029"
"14192","40861"
"14141","71029"
"14166","66646"
"14168","66646"
"14418","59328"
"14469","75266"
"14509","44316"
"14510","44316"
"14520","56721"
"14521","56721"
"14522","56721"
"14853","56868"
"14854","56868"
"14890","50784"
"14939","40959"
"14941","40959"
"14988","45502"
"15586","44710"
"15509","70644"
"15965","41358"
"16301","39957"
"16410","74557"
"16433","58407"
"16475","41500"
"16939","59037"
"17120","50129"
"16994","42455"
"17052","44439"
"17264","52261"
"17683","52657"
"17889","50448"
"17855","65312"
"17877","73351"
"17995","49736"
"18281","38343"
"18284","38343"
"18140","52637"
"18193","67391"
"18194","67391"
"18202","58530"
"18204","58530"
"18214","66646"
"18420","49655"
"52684","88189"
"53152","50305"
"53337","89596"
"53260","80662"
"53647","80769"
"53650","80769"
"53665","92132"
"53433","64280"
"53815","61503"
"54015","75938"
"54138","40273"
"54141","40273"
"54418","66127"
"54442","81709"
"54730","76803"
"54582","90082"
"54829","81839"
"54845","81132"
"55073","56140"
"55086","93341"
"55120","87114"
"55202","56156"
"55224","37955"
"55576","88082"
"55771","56156"
"55847","43990"
"55958","45084"
"55960","45084"
"56114","39504"
"56116","39504"
"56408","85117"
"56281","83290"
"56282","83290"
"56534","79440"
"56501","72425"
"56834","66646"
"56793","57493"
"56794","57493"
"56797","57493"
"57000","55498"
"57136","82104"
"57146","54725"
"57148","54725"
"57150","80809"
"57323","84327"
"57328","78445"
"57411","48988"
"57423","87288"
"57432","47626"
"57462","53088"
"57499","88100"
"57500","88100"
"57505","88100"
"57917","89325"
"58001","62500"
"58292","45226"
"58294","45226"
"58390","76193"
"58391","76193"
"58481","76865"
"58559","86228"
"58605","91372"
"58606","91372"
"58646","83631"
"58667","44039"
"58730","88100"
"58767","89718"
"58776","83631"
"58777","83631"
"59006","47424"
"59113","70282"
"59114","70282"
"59272","70923"
"59175","83400"
"59342","63386"
"59381","69994"
"59622","90082"
"59623","90082"
"59519","66127"
"59547","70545"
"59735","86380"
"59789","46564"
"60664","41144"
"60802","67557"
"60814","91748"
"60886","72743"
"60892","61239"
"61065","44751"
"61066","44751"
"40","69146"
"67","43830"
"514","51780"
"532","48482"
"539","46583"
"737","57087"
"738","57087"
"740","69386"
"1201","70871"
"1219","50555"
"1575","39681"
"1718","45084"
"1722","45084"
"1741","42362"
"1758","40608"
"1805","47673"
"2066","38005"
"2123","55117"
"2632","40861"
"2947","44439"
"2948","44439"
"2960","49497"
"3071","62500"
"3359","46025"
"3425","48778"
"3699","48519"
"3810","40778"
"3835","58788"
"4006","56894"
"4097","73983"
"4111","59081"
"4150","56778"
"4151","56778"
"4203","65311"
"4736","49696"
"4739","49696"
"5262","72276"
"5407","61083"
"5740","72561"
"5743","72561"
"5744","72561"
"5775","65245"
"5803","56047"
"5820","66109"
"6123","41749"
"6124","41749"
"6202","41398"
"6203","41398"
"6204","41398"
"6331","45887"
"6337","74494"
"6451","52862"
"6477","45502"
"6582","44701"
"6612","48409"
"6613","48409"
"6750","45887"
"6658","38288"
"6857","59622"
"6859","59622"
"6860","59622"
"6899","53573"
"6901","53573"
"6969","47188"
"6971","47188"
"6972","47188"
"7120","50555"
"7136","58351"
"7184","57489"
"7310","38318"
"7396","48482"
"7771","41896"
"7773","41896"
"7803","67855"
"7864","62954"
"7878","63191"
"8359","52862"
"8361","52862"
"8377","56239"
"8433","75692"
"8530","49036"
"9502","52156"
"9503","52156"
"9465","49655"
"9976","54069"
"10004","50297"
"10015","57097"
"10016","57097"
"10223","40550"
"10308","48118"
"10310","48118"
"10712","48778"
"10860","55140"
"10861","55140"
"10905","65312"
"10989","67391"
"10990","67391"
"11011","74617"
"11013","74617"
"11396","74115"
"11589","47644"
"11590","47644"
"52135","71783"
"52137","85877"
"52162","91372"
"52603","78038"
"52668","38005"
"53254","67557"
"53255","67557"
"53653","64966"
"53430","38005"
"53443","51006"
"53468","81931"
"53474","83121"
"53556","86054"
"53712","87556"
"53713","87556"
"53729","67391"
"53799","67832"
"53801","67832"
"53812","53050"
"53977","87969"
"54062","82104"
"54155","44986"
"54198","40257"
"54229","86228"
"54230","86228"
"54232","86228"
"54233","86228"
"54491","76129"
"54768","70923"
"54876","49568"
"55170","82716"
"55376","82686"
"55453","92132"
"55454","92132"
"55587","53050"
"55618","65245"
"55627","49531"
"55743","41466"
"55762","41238"
"55975","41497"
"56411","47424"
"56706","71855"
"57056","88868"
"57118","78874"
"57119","78874"
"57303","40257"
"57304","40257"
"57409","75938"
"57419","45084"
"57851","56244"
"57853","56244"
"57754","62954"
"58060","82716"
"58063","83631"
"58064","83631"
"58327","64853"
"58252","91748"
"58254","91748"
"58387","69884"
"58395","84775"
"58488","79962"
"58526","89618"
"58527","89618"
"58567","62442"
"58569","62442"
"58570","62442"
"58797","51006"
"58870","88115"
"59048","62954"
"59050","62954"
"59097","43652"
"59098","43652"
"59207","44751"
"59208","44751"
"59162","89634"
"59495","61361"
"59636","51875"
"59721","40339"
"59722","40339"
"59724","40339"
"59784","64723"
"59905","51929"
"60385","69884"
"60325","39346"
"60207","86437"
"60208","86437"
"60210","86437"
"60248","83092"
"60266","38318"
"60447","40339"
"60451","66094"
"60478","72743"
"60558","40550"
"60563","86243"
"60564","86243"
"60586","41497"
"60604","80107"
"60749","56047"
"60981","56140"
"61093","81400"
"61256","72803"
"61621","54121"
"61517","65187"
"61397","76129"
"31763","77532"
"31764","77532"
"31913","64280"
"31914","64280"
"31921","56140"
"32494","54725"
"32449","47673"
"32345","48147"
"32346","48147"
"32348","53050"
"32379","40339"
"32380","40339"
"32603","88162"
"32651","81798"
"32813","83400"
"32565","50845"
"33202","78038"
"33248","81598"
"33293","48147"
"33297","48147"
"33398","82656"
"33402","82656"
"33403","92132"
"33405","92132"
"33406","92132"
"33462","86429"
"33528","44316"
"33937","63191"
"33686","91770"
"33720","52042"
"33723","52042"
"34034","83304"
"34305","70923"
"34307","70923"
"34316","63044"
"34317","63044"
"34467","72594"
"34585","55710"
"34658","81931"
"34827","83832"
"34854","89450"
"34856","89450"
"34857","89450"
"35332","70545"
"35480","67832"
"35490","55498"
"35634","57592"
"35672","59913"
"35786","85883"
"35907","56047"
"35909","56047"
"35910","56047"
"35954","81238"
"36013","81238"
"36377","88053"
"36607","80253"
"36815","77866"
"37053","69146"
"37177","56140"
"37261","81238"
"37325","87556"
"37336","49036"
"37352","81238"
"37521","91372"
"37841","63227"
"37919","90570"
"37921","90570"
"38051","44370"
"38124","61083"
"38195","38288"
"38263","60388"
"38388","91354"
"38390","91354"
"38625","67832"
"38700","49016"
"38969","61264"
"38837","79962"
"38838","79962"
"39075","38135"
"39077","38135"
"39172","61336"
"39905","41358"
"39752","48147"
"39754","48147"
"39800","42607"
"40228","66094"
"40391","67578"
"40394","67578"
"40395","67578"
"40396","44439"
"40397","44439"
"40446","39371"
"40507","57498"
"40508","57498"
"40617","61083"
"40635","78724"
"40653","64693"
"40748","83832"
"40749","83832"
"40847","46997"
"40859","72743"
"40867","87602"
"40868","87602"
"41051","80769"
"41315","83640"
"20517","59037"
"20835","39898"
"20897","63735"
"20906","56631"
"20983","68640"
"21105","38043"
"21268","57753"
"21321","40225"
"21322","40225"
"21655","50420"
"21659","59776"
"21881","66579"
"21938","72760"
"21940","72760"
"21942","69994"
"22007","47626"
"22008","47626"
"22010","47626"
"22011","47626"
"22018","59778"
"22115","63961"
"22220","38209"
"22221","38209"
"22269","50480"
"22270","50480"
"22271","50480"
"22273","50480"
"22329","50480"
"22330","50480"
"22867","50784"
"23287","39346"
"23149","70282"
"23151","70282"
"23709","62500"
"23711","62500"
"23990","55397"
"23991","55397"
"24702","51350"
"24545","66109"
"24523","73736"
"24525","73736"
"24771","42181"
"24772","42181"
"24792","75266"
"24808","50452"
"24811","49036"
"24813","49036"
"24828","57369"
"24831","57369"
"24840","39681"
"24841","39681"
"24842","39681"
"25218","53091"
"25515","46952"
"25518","46952"
"25678","39957"
"25710","67402"
"25975","72808"
"25808","57087"
"26040","40257"
"26160","43652"
"26161","43652"
"26164","43652"
"26550","47459"
"26300","71029"
"26567","50452"
"26570","50452"
"26592","46997"
"26823","46186"
"26851","39898"
"27099","45887"
"27112","46583"
"26957","49497"
"26967","39216"
"26968","39216"
"26993","57335"
"27358","61044"
"27320","58610"
"27401","70644"
"27508","56244"
"27673","61239"
"27750","55341"
"28032","61083"
"28108","48118"
"28111","48118"
"28145","47626"
"28146","47626"
"28147","47626"
"28216","53912"
"28217","53912"
"28252","40273"
"28254","40273"
"28255","40273"
"28512","48449"
"28631","51875"
"28711","69884"
"28721","53385"
"28733","59350"
"28734","59350"
"28773","59416"
"29089","47644"
"29110","55146"
"29111","55146"
"29129","45600"
"29132","45600"
"42726","67174"
"42732","85854"
"42629","52156"
"42801","89618"
"42803","89618"
"42986","79599"
"43014","79808"
"43023","42362"
"42866","40600"
"43128","85883"
"43131","85883"
"43233","38043"
"43234","38043"
"43558","87899"
"43560","87899"
"43571","41081"
"43572","41081"
"43573","41081"
"43844","84488"
"43872","80310"
"43997","88060"
"43998","88060"
"44191","71783"
"44454","88082"
"44456","88082"
"44346","57753"
"44775","61044"
"44783","51929"
"44613","76917"
"44639","81839"
"44640","81839"
"44721","82152"
"44676","38209"
"44677","38209"
"44992","39562"
"44997","71029"
"45018","52637"
"45891","72561"
"45800","87602"
"45989","44316"
"46073","91437"
"46075","91437"
"45990","89325"
"46235","38005"
"46297","68640"
"46299","68640"
"46344","65187"
"46485","52637"
"46486","52637"
"46631","81132"
"46635","81132"
"46929","77321"
"47180","40704"
"47297","69146"
"47298","69146"
"47343","72450"
"47391","77088"
"47449","45092"
"47546","46952"
"47564","42607"
"47830","41628"
"47863","53109"
"47935","73446"
"47969","91354"
"48015","51780"
"48063","75938"
"48064","75938"
"48077","62396"
"48108","81012"
"48228","66094"
"48230","66094"
"48255","48778"
"48342","81012"
"48475","44751"
"48498","82801"
"48499","82801"
"48648","47479"
"48951","89681"
"49051","76778"
"49346","61503"
"49347","61503"
"49588","38343"
"49589","38343"
"49603","61793"
"49604","61793"
"49827","57498"
"49885","81902"
"50201","85117"
"50487","81709"
"50554","88060"
"50652","61264"
"50674","84249"
"50727","76778"
"50735","82716"
"51237","72760"
"51200","77321"
"51322","54755"
"51334","67589"
"51702","64280"
"51703","64280"
"51805","44724"
"51807","44724"
"51943","55498"
"51944","55498"
"51945","55498"
"51947","55498"
"10724","58467"
"10863","67391"
"10865","67391"
"10964","75266"
"11375","41699"
"11376","41699"
"11459","50305"
"11536","53050"
"11654","50480"
"11655","50480"
"11692","45092"
"11852","65311"
"11902","48118"
"11975","51350"
"12088","74447"
"12156","38318"
"12424","69884"
"12515","72610"
"12728","71783"
"12838","49016"
"12840","49016"
"13016","69686"
"13318","52042"
"13354","59778"
"13365","53050"
"13431","64015"
"13649","52637"
"13849","54957"
"14043","56541"
"14044","56541"
"14251","50448"
"14311","50784"
"14370","66579"
"14371","66579"
"14628","41081"
"14577","55710"
"14580","55710"
"14861","71855"
"14756","50845"
"14777","62292"
"14778","62292"
"14779","62292"
"14780","62292"
"14914","65245"
"14915","65245"
"15039","53304"
"15429","56631"
"15568","49163"
"15570","67589"
"15575","61264"
"15596","57327"
"15987","41896"
"15973","53912"
"16002","71601"
"16003","71601"
"16004","71601"
"16028","44710"
"16029","44710"
"16127","45371"
"16159","74494"
"16160","74494"
"16295","38209"
"16357","67174"
"16394","58610"
"16395","58610"
"16446","49915"
"16497","49016"
"16678","56954"
"16570","59037"
"16982","45502"
"17171","59778"
"16983","45502"
"17262","67589"
"17441","59416"
"17445","69994"
"17386","48118"
"17387","59368"
"17421","75450"
"17335","66646"
