"OrderID","OrderDate","Quantity","Unit Price","CustomerID"
"126719","2014-12-23","3","230.00","271"
"126721","2014-12-23","216","4.10","271"
"126722","2014-12-23","70","20.00","271"
"126929","2014-12-24","2","34.00","70"
"126953","2014-12-24","48","3.70","106"
"127094","2014-12-24","3","30.00","209"
"127123","2014-12-25","216","3.70","67"
"127126","2014-12-25","4","34.00","34"
"127127","2014-12-25","25","2.40","34"
"127219","2014-12-25","1","240.00","132"
"127220","2014-12-25","180","3.50","132"
"127223","2014-12-25","100","30.00","132"
"127330","2014-12-25","10","230.00","137"
"127331","2014-12-25","120","2.70","137"
"127408","2014-12-26","50","1.14","98"
"127424","2014-12-26","48","4.10","315"
"127426","2014-12-26","50","37.00","115"
"127427","2014-12-26","1","30.00","115"
"127595","2014-12-27","70","4.10","132"
"127682","2014-12-29","100","108.00","15"
"127684","2014-12-29","250","1.28","15"
"127779","2014-12-29","6","230.00","334"
"127829","2014-12-29","250","2.04","84"
"127831","2014-12-29","4","230.00","84"
"128062","2014-12-30","70","4.30","141"
"128149","2014-12-30","175",".95","362"
"128151","2014-12-30","36","3.70","362"
"128188","2014-12-30","90","112.00","219"
"128190","2014-12-30","4","230.00","219"
"128063","2014-12-30","175","1.05","141"
"128246","2014-12-31","250","2.04","262"
"128263","2014-12-31","4","35.00","120"
"128288","2014-12-31","9","30.00","286"
"128350","2014-12-31","20","48.00","228"
"128361","2014-12-31","2","30.00","207"
"128422","2014-12-31","192","4.10","246"
"128423","2014-12-31","5","87.00","246"
"61797","2014-01-01","6","1899.00","275"
"61798","2014-01-01","8","240.00","275"
"61800","2014-01-01","30","105.00","275"
"61917","2014-01-01","80","12.50","158"
"61918","2014-01-01","6","240.00","158"
"62158","2014-01-03","200","3.50","181"
"62160","2014-01-03","1","30.00","181"
"62192","2014-01-03","60","37.50","146"
"62194","2014-01-03","2","285.00","146"
"62195","2014-01-03","4","34.00","146"
"62319","2014-01-03","60","108.00","121"
"62320","2014-01-03","4","240.00","352"
"62378","2014-01-03","40","4.10","317"
"62379","2014-01-03","10","30.00","317"
"62544","2014-01-06","1","230.00","322"
"62559","2014-01-06","70","15.00","316"
"62560","2014-01-06","6","285.00","396"
"62629","2014-01-06","100","1.05","77"
"62802","2014-01-07","3","30.00","355"
"62806","2014-01-07","1","230.00","384"
"62807","2014-01-07","120","4.10","384"
"62808","2014-01-07","30","50.00","384"
"62810","2014-01-07","10","12.50","384"
"62816","2014-01-07","180","4.10","265"
"63093","2014-01-09","3","35.00","295"
"63369","2014-01-10","6","230.00","257"
"63370","2014-01-10","60","2.70","257"
"63392","2014-01-10","1","30.00","337"
"63393","2014-01-10","10","240.00","337"
"63394","2014-01-10","35","2.40","337"
"63398","2014-01-10","7","230.00","308"
"63439","2014-01-10","324","4.10","161"
"63440","2014-01-10","2","240.00","161"
"63442","2014-01-10","100","1.14","161"
"63465","2014-01-10","50","15.00","395"
"63467","2014-01-10","8","35.00","395"
"63555","2014-01-11","40","99.00","391"
"63619","2014-01-13","72","4.10","238"
"63620","2014-01-13","144","4.10","238"
"63621","2014-01-13","25","2.55","238"
"63701","2014-01-13","75","1.05","299"
"63703","2014-01-13","3","1899.00","299"
"63767","2014-01-13","140","3.50","298"
"63961","2014-01-15","9","35.00","139"
"63964","2014-01-15","2","30.00","139"
"63985","2014-01-15","10","50.00","303"
"63988","2014-01-15","10","99.00","303"
"63994","2014-01-15","40","105.00","387"
"64271","2014-01-15","1","90.00","378"
"64272","2014-01-15","250","1.05","378"
"64273","2014-01-15","70","15.00","378"
"64274","2014-01-15","40","105.00","378"
"64318","2014-01-16","80","4.10","160"
"64319","2014-01-16","10","30.00","160"
"64320","2014-01-16","9","230.00","160"
"64434","2014-01-16","10","1.89","267"
"64435","2014-01-16","96","3.70","267"
"64439","2014-01-16","7","230.00","143"
"64440","2014-01-16","120","3.70","143"
"64444","2014-01-16","40","4.10","361"
"64445","2014-01-16","100","48.00","361"
"64450","2014-01-16","144","4.10","204"
"64473","2014-01-16","25","2.10","398"
"64388","2014-01-16","30","4.50","134"
"64528","2014-01-17","12","2.70","319"
"64569","2014-01-17","4","34.00","186"
"64936","2014-01-20","96","3.70","374"
"64938","2014-01-20","7","90.00","374"
"64939","2014-01-20","1","34.00","374"
"65298","2014-01-22","4","45.00","390"
"65301","2014-01-22","5","230.00","390"
"65320","2014-01-22","1","34.00","389"
"65470","2014-01-22","1","30.00","250"
"65491","2014-01-22","5","30.00","31"
"65467","2014-01-22","10","34.00","250"
"65469","2014-01-22","6","30.00","250"
"65551","2014-01-22","96","3.70","336"
"65552","2014-01-22","9","230.00","336"
"65666","2014-01-23","1","35.00","229"
"65682","2014-01-23","80","37.00","173"
"65689","2014-01-23","15","2.40","206"
"65690","2014-01-23","30","108.00","206"
"65656","2014-01-23","7","90.00","319"
"65659","2014-01-23","125","3.50","319"
"66020","2014-01-25","5","30.00","325"
"66021","2014-01-25","10","4.10","325"
"66207","2014-01-27","5","2.40","393"
"66356","2014-01-27","50","37.00","54"
"66358","2014-01-27","60","42.00","54"
"66359","2014-01-27","9","34.00","54"
"66380","2014-01-28","8","35.00","297"
"66381","2014-01-28","10","50.00","297"
"66507","2014-01-28","2","230.00","152"
"66508","2014-01-28","6","35.00","152"
"66540","2014-01-28","20","22.00","339"
"66558","2014-01-28","80","108.00","204"
"66559","2014-01-28","5","345.00","204"
"66560","2014-01-28","144","3.70","204"
"66692","2014-01-29","50","1.89","73"
"66623","2014-01-29","5","30.00","252"
"66862","2014-01-29","30","4.50","386"
"66864","2014-01-29","1","30.00","386"
"66865","2014-01-29","150","1.05","386"
"66779","2014-01-29","8","285.00","201"
"66792","2014-01-29","10","26.00","21"
"66795","2014-01-29","100","2.55","21"
"66833","2014-01-29","144","3.70","119"
"66738","2014-01-29","5","90.00","56"
"66739","2014-01-29","250",".66","56"
"66740","2014-01-29","40","37.50","56"
"67011","2014-01-30","144","3.70","253"
"67052","2014-01-31","10","2.40","30"
"67053","2014-01-31","75","1.28","30"
"67055","2014-01-31","20","50.00","30"
"67146","2014-01-31","200","1.14","277"
"67147","2014-01-31","20","42.00","277"
"67236","2014-01-31","120","3.70","303"
"67309","2014-01-31","30","48.00","170"
"67436","2014-02-03","8","34.00","226"
"67437","2014-02-03","24","3.70","226"
"67929","2014-02-05","72","4.10","306"
"67930","2014-02-05","50","18.50","306"
"67955","2014-02-05","10","30.00","314"
"68103","2014-02-06","5","35.00","41"
"68171","2014-02-06","30","37.50","259"
"68174","2014-02-06","20","105.00","259"
"68228","2014-02-06","72","4.10","379"
"68310","2014-02-06","40","1.89","12"
"68322","2014-02-06","10","20.00","229"
"68348","2014-02-06","120","3.70","289"
"68525","2014-02-08","100","45.00","218"
"68532","2014-02-08","5","30.00","102"
"68533","2014-02-08","4","35.00","102"
"68542","2014-02-08","30","112.00","130"
"68545","2014-02-08","96","3.70","130"
"68748","2014-02-10","7","34.00","132"
"68749","2014-02-10","7","35.00","132"
"68838","2014-02-10","12","2.70","223"
"68839","2014-02-10","250","2.55","223"
"69063","2014-02-12","100","30.00","401"
"69160","2014-02-12","90","20.00","91"
"69163","2014-02-12","20","3.50","91"
"69363","2014-02-13","125","2.55","64"
"69377","2014-02-13","1","34.00","156"
"69378","2014-02-13","250","1.05","156"
"69380","2014-02-13","45","1.89","156"
"69389","2014-02-13","10","240.00","324"
"69408","2014-02-13","70","4.30","133"
"69523","2014-02-13","8","34.00","109"
"69537","2014-02-13","5","90.00","93"
"69555","2014-02-13","50","1.14","159"
"69556","2014-02-13","100","18.50","159"
"69704","2014-02-14","70","105.00","99"
"69706","2014-02-14","80","37.50","99"
"69707","2014-02-14","50","12.50","99"
"69866","2014-02-17","3","34.00","91"
"69867","2014-02-17","2","87.00","91"
"69871","2014-02-17","175","3.50","42"
"69872","2014-02-17","10","35.00","42"
"69888","2014-02-17","96","4.10","217"
"69889","2014-02-17","2","35.00","217"
"69890","2014-02-17","175","2.55","217"
"71060","2014-02-22","2","230.00","137"
"71598","2014-02-26","225","2.74","339"
"71718","2014-02-26","2","30.00","380"
"71719","2014-02-26","50","1.14","380"
"71720","2014-02-26","180","3.50","380"
"71786","2014-02-27","24","2.70","300"
"71787","2014-02-27","70","42.00","300"
"71955","2014-02-27","7","34.00","285"
"71959","2014-02-27","1","345.00","285"
"72021","2014-02-28","90","30.00","42"
"72030","2014-02-28","100","37.00","8"
"72031","2014-02-28","7","34.00","8"
"72089","2014-02-28","1","30.00","219"
"72384","2014-03-03","60","26.00","335"
"72530","2014-03-03","25","2.10","229"
"72532","2014-03-03","10","30.00","229"
"72439","2014-03-03","6","230.00","274"
"72441","2014-03-03","200","2.10","274"
"72456","2014-03-03","1","345.00","206"
"72459","2014-03-03","10","50.00","106"
"72460","2014-03-03","10","24.00","106"
"72621","2014-03-04","40","108.00","127"
"72622","2014-03-04","7","1899.00","127"
"72635","2014-03-04","144","4.10","122"
"72670","2014-03-04","7","240.00","32"
"72671","2014-03-04","48","3.70","32"
"72672","2014-03-04","8","30.00","32"
"72674","2014-03-04","216","4.10","32"
"72800","2014-03-05","100","1.05","359"
"72802","2014-03-05","24","4.10","196"
"72803","2014-03-05","20","18.50","196"
"72924","2014-03-05","192","3.70","40"
"72926","2014-03-05","48","4.10","40"
"73118","2014-03-06","10","26.00","260"
"73230","2014-03-06","2","285.00","127"
"73238","2014-03-06","6","30.00","249"
"73242","2014-03-06","30","108.00","249"
"73251","2014-03-06","90","4.50","154"
"73253","2014-03-06","40","4.30","154"
"73254","2014-03-06","52","2.90","154"
"73304","2014-03-07","5","230.00","338"
"73305","2014-03-07","60","29.00","338"
"73306","2014-03-07","50","30.00","338"
"73314","2014-03-07","80","112.00","158"
"73328","2014-03-07","96","4.10","352"
"73329","2014-03-07","9","230.00","352"
"73540","2014-03-08","30","20.00","398"
"74293","2014-03-13","10","35.00","133"
"74294","2014-03-13","168","4.10","133"
"74300","2014-03-13","60","30.00","253"
"74798","2014-03-15","40","105.00","75"
"74799","2014-03-15","10","285.00","75"
"74816","2014-03-17","48","4.10","226"
"74888","2014-03-17","50","2.55","400"
"74889","2014-03-17","90","22.00","400"
"74891","2014-03-17","156","2.90","16"
"74892","2014-03-17","216","4.10","16"
"75138","2014-03-18","80","99.00","69"
"75176","2014-03-18","192","4.10","381"
"75249","2014-03-19","72","4.10","286"
"75341","2014-03-19","90","4.50","101"
"75406","2014-03-20","150","2.55","9"
"75407","2014-03-20","175",".95","9"
"75724","2014-03-21","1","35.00","235"
"75819","2014-03-22","60","18.50","30"
"75775","2014-03-22","20","24.00","182"
"75888","2014-03-24","60","42.00","223"
"75905","2014-03-24","5","35.00","236"
"76231","2014-03-25","175","3.50","397"
"76233","2014-03-25","20","45.00","397"
"76472","2014-03-26","225","2.04","34"
"76599","2014-03-27","60","2.70","169"
"76600","2014-03-27","50","105.00","169"
"76602","2014-03-27","50","37.50","169"
"76603","2014-03-27","2","1899.00","169"
"76618","2014-03-27","5","30.00","201"
"76969","2014-03-29","8","30.00","157"
"77000","2014-03-29","6","87.00","198"
"77003","2014-03-29","250","3.50","198"
"77004","2014-03-29","9","345.00","198"
"77069","2014-03-31","84","2.70","64"
"77070","2014-03-31","70","24.00","64"
"77147","2014-03-31","15","1.89","262"
"77193","2014-03-31","10","18.50","212"
"77195","2014-03-31","100","22.00","212"
"77196","2014-03-31","7","35.00","212"
"77221","2014-03-31","8","230.00","69"
"77222","2014-03-31","252","3.70","69"
"77294","2014-04-01","180","3.50","393"
"77295","2014-04-01","40","24.00","393"
"77296","2014-04-01","6","240.00","393"
"77318","2014-04-01","30","30.00","42"
"77320","2014-04-01","20","33.00","42"
"77358","2014-04-01","90","108.00","169"
"77359","2014-04-01","175","2.04","169"
"77370","2014-04-01","36","2.70","315"
"77406","2014-04-01","10","30.00","27"
"77407","2014-04-01","150",".95","27"
"77498","2014-04-01","9","34.00","221"
"77665","2014-04-02","240","4.10","91"
"77666","2014-04-02","125","3.50","91"
"77965","2014-04-04","50",".66","234"
"77966","2014-04-04","175","3.50","234"
"77967","2014-04-04","5","230.00","234"
"77973","2014-04-04","50","1.14","342"
"77974","2014-04-04","70","20.00","342"
"77992","2014-04-04","4","34.00","54"
"78303","2014-04-07","90","105.00","166"
"78327","2014-04-07","100","20.00","338"
"78442","2014-04-07","96","2.70","305"
"78621","2014-04-08","20","37.50","297"
"78716","2014-04-09","30","50.00","402"
"78720","2014-04-09","20","112.00","402"
"78944","2014-04-10","180","4.10","49"
"79081","2014-04-11","100","18.50","43"
"79083","2014-04-11","10","15.00","43"
"79369","2014-04-11","10","30.00","18"
"79302","2014-04-11","2","34.00","331"
"79304","2014-04-11","150","1.05","331"
"79265","2014-04-11","90","33.00","173"
"79402","2014-04-12","90","18.50","238"
"79403","2014-04-12","5","230.00","238"
"79405","2014-04-12","125","1.11","238"
"79406","2014-04-12","1","30.00","238"
"79408","2014-04-12","90","26.00","84"
"79417","2014-04-12","100","1.05","146"
"79785","2014-04-15","60","4.50","382"
"80184","2014-04-17","9","285.00","132"
"80185","2014-04-17","100","105.00","132"
"80188","2014-04-17","6","230.00","132"
"80161","2014-04-17","80","29.00","93"
"80359","2014-04-17","7","34.00","239"
"80398","2014-04-17","2","230.00","6"
"80399","2014-04-17","240","3.70","6"
"80491","2014-04-18","75","2.74","270"
"80519","2014-04-18","360","4.10","382"
"80520","2014-04-18","1","30.00","382"
"80849","2014-04-21","3","240.00","164"
"80851","2014-04-21","75","1.05","164"
"80931","2014-04-22","5","285.00","139"
"80932","2014-04-22","60","4.50","139"
"81053","2014-04-22","9","30.00","78"
"81054","2014-04-22","20","37.50","78"
"81372","2014-04-23","168","3.70","147"
"81341","2014-04-23","1","30.00","44"
"81343","2014-04-23","48","3.70","44"
"81446","2014-04-23","96","2.70","174"
"81471","2014-04-23","4","240.00","250"
"81503","2014-04-24","4","34.00","286"
"81593","2014-04-24","20","112.00","354"
"81595","2014-04-24","2","345.00","354"
"81623","2014-04-24","50","105.00","289"
"81624","2014-04-24","100","24.00","289"
"81977","2014-04-25","10","35.00","340"
"81978","2014-04-25","3","30.00","340"
"81897","2014-04-25","250","1.05","308"
"81898","2014-04-25","150","1.05","308"
"81850","2014-04-25","8","230.00","366"
"81851","2014-04-25","150","3.50","366"
"82246","2014-04-26","192","3.70","263"
"82198","2014-04-26","140","3.50","17"
"82199","2014-04-26","2","285.00","17"
"82209","2014-04-26","7","35.00","201"
"82211","2014-04-26","4","35.00","201"
"82158","2014-04-26","108","2.70","29"
"82159","2014-04-26","150","2.10","29"
"82160","2014-04-26","3","1899.00","29"
"82161","2014-04-26","156","2.90","29"
"82162","2014-04-26","3","30.00","29"
"82460","2014-04-29","168","4.10","266"
"82537","2014-04-29","6","230.00","313"
"82588","2014-04-30","30","26.00","95"
"82589","2014-04-30","175","1.11","95"
"82642","2014-04-30","20","50.00","131"
"82643","2014-04-30","5","45.00","131"
"82644","2014-04-30","9","240.00","131"
"82645","2014-04-30","250","1.14","131"
"82884","2014-05-01","1","35.00","84"
"83032","2014-05-01","50","1.05","129"
"83033","2014-05-01","70","105.00","129"
"83034","2014-05-01","60","50.00","129"
"83092","2014-05-02","80","18.50","399"
"83093","2014-05-02","120","3.70","399"
"83094","2014-05-02","100","105.00","399"
"83095","2014-05-02","24","3.70","399"
"83102","2014-05-02","72","3.70","124"
"83103","2014-05-02","3","35.00","124"
"83296","2014-05-02","7","30.00","141"
"83231","2014-05-02","9","35.00","184"
"83232","2014-05-02","3","35.00","184"
"83233","2014-05-02","360","4.10","184"
"83387","2014-05-03","90","112.00","156"
"83388","2014-05-03","40","26.00","156"
"83432","2014-05-03","2","34.00","383"
"83435","2014-05-03","4","34.00","299"
"83448","2014-05-03","30","12.50","237"
"83487","2014-05-03","70","42.00","331"
"83507","2014-05-03","20","105.00","112"
"83508","2014-05-03","182","2.90","112"
"83720","2014-05-05","7","230.00","87"
"83683","2014-05-05","6","35.00","291"
"83678","2014-05-05","216","3.70","198"
"83682","2014-05-05","2","35.00","291"
"83844","2014-05-06","70","112.00","372"
"83954","2014-05-06","125","1.05","220"
"83955","2014-05-06","10","35.00","220"
"83930","2014-05-06","7","230.00","400"
"83931","2014-05-06","80","4.10","400"
"83934","2014-05-06","90","20.00","400"
"84292","2014-05-08","25","2.74","119"
"84293","2014-05-08","78","2.90","119"
"84294","2014-05-08","6","240.00","119"
"84434","2014-05-08","6","345.00","388"
"84651","2014-05-09","6","34.00","320"
"84652","2014-05-09","35","2.40","320"
"84823","2014-05-09","100","15.00","320"
"84825","2014-05-09","5","34.00","320"
"84826","2014-05-09","9","34.00","113"
"84962","2014-05-12","50","12.50","21"
"84994","2014-05-12","70","105.00","267"
"85046","2014-05-12","80","112.00","345"
"85102","2014-05-13","10","30.00","142"
"85151","2014-05-13","100","2.74","89"
"85458","2014-05-14","8","230.00","130"
"85470","2014-05-14","90","29.00","170"
"85471","2014-05-14","100","4.10","170"
"85472","2014-05-14","30","112.00","170"
"85370","2014-05-14","200","2.10","342"
"85371","2014-05-14","30","42.00","342"
"85401","2014-05-14","60","20.00","187"
"85402","2014-05-14","7","240.00","187"
"85416","2014-05-14","5","45.00","368"
"85421","2014-05-14","250","2.74","130"
"85529","2014-05-15","48","3.70","128"
"85530","2014-05-15","40","29.00","128"
"85533","2014-05-15","200","2.55","128"
"85624","2014-05-15","8","240.00","254"
"85625","2014-05-15","4","230.00","254"
"85748","2014-05-15","200","1.14","124"
"85780","2014-05-15","50","1.05","7"
"85794","2014-05-15","80","99.00","69"
"85797","2014-05-15","10","90.00","69"
"85879","2014-05-16","5","90.00","120"
"85880","2014-05-16","20","37.00","120"
"85936","2014-05-16","10","240.00","181"
"86043","2014-05-16","100","3.50","221"
"86044","2014-05-16","5","1899.00","221"
"85969","2014-05-16","9","30.00","117"
"85971","2014-05-16","80","18.50","117"
"86187","2014-05-17","2","87.00","241"
"86188","2014-05-17","1","345.00","241"
"86272","2014-05-17","240","3.70","173"
"86303","2014-05-19","3","30.00","186"
"86329","2014-05-19","216","4.10","354"
"86300","2014-05-19","144","4.10","186"
"86404","2014-05-19","5","30.00","14"
"86542","2014-05-19","5","35.00","227"
"86544","2014-05-19","8","230.00","227"
"86840","2014-05-21","20","12.50","275"
"86843","2014-05-21","9","230.00","275"
"86918","2014-05-21","225","1.28","252"
"86920","2014-05-21","20","37.50","252"
"86917","2014-05-21","3","35.00","252"
"87097","2014-05-22","7","230.00","286"
"87100","2014-05-22","40","50.00","286"
"87172","2014-05-23","9","230.00","374"
"87173","2014-05-23","240","3.70","374"
"87192","2014-05-23","70","29.00","324"
"87194","2014-05-23","24","4.10","274"
"87196","2014-05-23","2","1899.00","274"
"87214","2014-05-23","3","30.00","35"
"87215","2014-05-23","30","42.00","35"
"87322","2014-05-24","250","2.10","350"
"87323","2014-05-24","10","20.00","350"
"87325","2014-05-24","70","24.00","350"
"87354","2014-05-24","175","2.55","327"
"87357","2014-05-24","30","33.00","327"
"87358","2014-05-24","40","3.50","327"
"87361","2014-05-24","30","18.50","54"
"87366","2014-05-24","260","2.90","107"
"87367","2014-05-24","225",".66","107"
"87368","2014-05-24","90","48.00","107"
"87629","2014-05-26","100","15.00","223"
"87630","2014-05-26","48","3.70","223"
"87676","2014-05-27","9","34.00","173"
"87677","2014-05-27","50","105.00","173"
"87837","2014-05-27","48","3.70","52"
"87774","2014-05-27","2","34.00","123"
"87777","2014-05-27","30","22.00","123"
"87859","2014-05-28","20","112.00","308"
"87948","2014-05-28","10","42.00","121"
"87949","2014-05-28","100","1.11","121"
"87975","2014-05-28","6","30.00","282"
"87976","2014-05-28","3","90.00","282"
"87977","2014-05-28","5","345.00","282"
"88150","2014-05-29","72","3.70","336"
"88188","2014-05-29","120","2.70","92"
"88198","2014-05-29","50","1.11","161"
"88202","2014-05-29","6","90.00","28"
"88223","2014-05-29","7","230.00","347"
"88225","2014-05-29","80","4.50","347"
"88226","2014-05-29","70","105.00","347"
"88405","2014-05-29","10","50.00","370"
"88406","2014-05-29","75",".66","370"
"88763","2014-05-31","90","15.00","328"
"88764","2014-05-31","50","1.89","328"
"88765","2014-05-31","25",".95","328"
"88778","2014-05-31","8","45.00","138"
"88779","2014-05-31","75","2.74","138"
"88905","2014-06-02","30","102.00","366"
"89088","2014-06-02","4","35.00","142"
"89091","2014-06-02","7","34.00","142"
"88902","2014-06-02","4","1899.00","366"
"89341","2014-06-04","4","240.00","23"
"89342","2014-06-04","225",".66","23"
"89709","2014-06-05","9","35.00","167"
"89765","2014-06-05","3","240.00","348"
"89681","2014-06-05","84","2.70","87"
"90014","2014-06-06","90","105.00","131"
"90017","2014-06-06","50","112.00","131"
"90057","2014-06-06","90","102.00","186"
"90077","2014-06-06","24","2.70","204"
"90098","2014-06-06","8","230.00","26"
"90099","2014-06-06","48","3.70","26"
"90157","2014-06-06","1","30.00","329"
"90450","2014-06-09","8","35.00","156"
"90451","2014-06-09","7","240.00","156"
"90489","2014-06-09","6","34.00","266"
"90391","2014-06-09","90","37.00","222"
"90531","2014-06-09","216","4.10","336"
"90737","2014-06-10","10","230.00","263"
"90739","2014-06-10","120","4.10","263"
"91693","2014-06-13","125","1.05","42"
"91543","2014-06-13","72","3.70","187"
"91550","2014-06-13","150","2.04","36"
"91819","2014-06-14","75","2.10","400"
"91820","2014-06-14","9","230.00","400"
"91902","2014-06-16","192","4.10","130"
"91903","2014-06-16","96","4.10","130"
"91904","2014-06-16","10","35.00","130"
"91905","2014-06-16","4","35.00","130"
"91906","2014-06-16","20","26.00","130"
"91912","2014-06-16","50","4.30","112"
"91936","2014-06-16","108","3.70","268"
"91937","2014-06-16","3","30.00","268"
"91958","2014-06-16","40","18.50","339"
"91973","2014-06-16","9","230.00","199"
"92065","2014-06-17","360","3.70","233"
"92073","2014-06-17","200","1.28","43"
"92162","2014-06-17","9","90.00","154"
"92293","2014-06-18","175","2.10","299"
"92434","2014-06-18","100","4.30","34"
"92436","2014-06-18","30","33.00","34"
"92444","2014-06-18","3","230.00","394"
"92445","2014-06-18","90","99.00","394"
"92446","2014-06-18","30","105.00","394"
"92448","2014-06-18","10","12.50","394"
"92470","2014-06-18","20","33.00","142"
"92960","2014-06-20","4","1899.00","302"
"92861","2014-06-20","10","35.00","144"
"92863","2014-06-20","4","30.00","144"
"93102","2014-06-21","10","240.00","124"
"93103","2014-06-21","10","90.00","124"
"93106","2014-06-21","10","240.00","308"
"93107","2014-06-21","10","22.00","308"
"93305","2014-06-23","100","30.00","151"
"93308","2014-06-23","70","48.00","151"
"93202","2014-06-23","10","35.00","130"
"93204","2014-06-23","50","33.00","130"
"93242","2014-06-23","240","3.70","192"
"93243","2014-06-23","252","3.70","192"
"93244","2014-06-23","10","30.00","192"
"93349","2014-06-23","3","230.00","346"
"93351","2014-06-23","250","2.10","346"
"93413","2014-06-24","50","12.50","284"
"93415","2014-06-24","150","1.05","284"
"93538","2014-06-24","100","99.00","188"
"93691","2014-06-24","100","12.50","181"
"93692","2014-06-24","200","2.04","81"
"93693","2014-06-24","5","240.00","81"
"93746","2014-06-25","10","45.00","165"
"93910","2014-06-25","75","3.50","140"
"94092","2014-06-26","30","112.00","207"
"94124","2014-06-26","10","105.00","95"
"94056","2014-06-26","50","29.00","107"
"94057","2014-06-26","90","99.00","107"
"94003","2014-06-26","48","3.70","349"
"94028","2014-06-26","30","22.00","239"
"94195","2014-06-27","240","4.10","151"
"94196","2014-06-27","225","1.11","151"
"94373","2014-06-27","10","30.00","202"
"94344","2014-06-27","9","345.00","366"
"94347","2014-06-27","7","285.00","366"
"94250","2014-06-27","8","35.00","96"
"94256","2014-06-27","7","230.00","18"
"94258","2014-06-27","45","2.40","18"
"94259","2014-06-27","1","35.00","18"
"94261","2014-06-27","60","112.00","355"
"94263","2014-06-27","5","35.00","355"
"94283","2014-06-27","288","3.70","244"
"94284","2014-06-27","10","30.00","244"
"94286","2014-06-27","48","3.70","244"
"94462","2014-06-28","96","3.70","136"
"94463","2014-06-28","150","2.04","136"
"94465","2014-06-28","125","2.10","136"
"94466","2014-06-28","70","108.00","136"
"94479","2014-06-28","25",".66","22"
"94641","2014-06-30","1","30.00","24"
"94653","2014-06-30","6","230.00","65"
"94654","2014-06-30","96","4.10","65"
"94825","2014-07-01","30","26.00","241"
"95013","2014-07-02","100","37.00","135"
"95014","2014-07-02","7","230.00","135"
"95022","2014-07-02","175","2.04","90"
"95024","2014-07-02","30","29.00","90"
"95179","2014-07-03","5","30.00","182"
"95345","2014-07-03","2","240.00","67"
"95346","2014-07-03","225","1.28","67"
"95379","2014-07-03","10","50.00","321"
"95383","2014-07-03","240","3.70","255"
"95286","2014-07-03","4","35.00","296"
"95287","2014-07-03","144","3.70","296"
"95411","2014-07-04","4","285.00","321"
"95412","2014-07-04","90","33.00","321"
"95413","2014-07-04","3","1899.00","321"
"95414","2014-07-04","9","90.00","321"
"95461","2014-07-04","1","285.00","364"
"95462","2014-07-04","72","2.70","364"
"95463","2014-07-04","7","35.00","364"
"95492","2014-07-04","84","2.70","131"
"95698","2014-07-04","24","3.70","249"
"95814","2014-07-05","90","45.00","363"
"95817","2014-07-05","10","50.00","363"
"95818","2014-07-05","182","2.90","363"
"95853","2014-07-07","2","230.00","193"
"96030","2014-07-07","168","3.70","84"
"96040","2014-07-07","125","1.05","148"
"96065","2014-07-07","75","1.14","97"
"96078","2014-07-07","50","1.89","38"
"96079","2014-07-07","4","230.00","38"
"96080","2014-07-07","30","29.00","38"
"96086","2014-07-07","12","2.70","97"
"96286","2014-07-08","60","18.50","265"
"96186","2014-07-08","6","345.00","390"
"96187","2014-07-08","80","3.50","390"
"96212","2014-07-08","50","1.11","184"
"96215","2014-07-08","175","1.05","184"
"96216","2014-07-08","7","240.00","328"
"96220","2014-07-08","5","34.00","328"
"96422","2014-07-09","20","37.00","149"
"96443","2014-07-09","9","87.00","108"
"96460","2014-07-09","90","4.10","313"
"96461","2014-07-09","4","240.00","313"
"96462","2014-07-09","10","230.00","257"
"96738","2014-07-10","6","230.00","241"
"96739","2014-07-10","10","35.00","241"
"96741","2014-07-10","1","345.00","241"
"96742","2014-07-10","30","37.00","241"
"96664","2014-07-10","250","1.28","212"
"96666","2014-07-10","40","22.00","212"
"96777","2014-07-11","48","3.70","280"
"96778","2014-07-11","72","4.10","280"
"97006","2014-07-11","10","4.10","277"
"97007","2014-07-11","192","4.10","277"
"97008","2014-07-11","2","240.00","277"
"96910","2014-07-11","10","22.00","205"
"96911","2014-07-11","60","4.10","205"
"96961","2014-07-11","192","3.70","325"
"96962","2014-07-11","250",".66","325"
"96997","2014-07-11","50","42.00","392"
"97690","2014-07-15","192","4.10","81"
"97726","2014-07-15","7","35.00","213"
"97728","2014-07-15","9","230.00","213"
"97818","2014-07-16","96","4.10","148"
"97819","2014-07-16","50","12.50","148"
"97826","2014-07-16","50","102.00","262"
"98090","2014-07-16","25","2.74","393"
"98099","2014-07-16","120","4.10","368"
"98198","2014-07-17","225",".95","362"
"98404","2014-07-18","45","1.89","377"
"98405","2014-07-18","80","26.00","377"
"98409","2014-07-18","90","105.00","396"
"98410","2014-07-18","3","30.00","396"
"98439","2014-07-18","4","30.00","387"
"98440","2014-07-18","200","2.10","387"
"98441","2014-07-18","7","30.00","387"
"98578","2014-07-19","182","2.90","339"
"98707","2014-07-21","24","2.70","387"
"98724","2014-07-21","168","4.10","344"
"98690","2014-07-21","30","105.00","266"
"98691","2014-07-21","3","87.00","266"
"98791","2014-07-21","1","34.00","165"
"62455","2014-01-04","1","230.00","400"
"62456","2014-01-04","10","35.00","400"
"62458","2014-01-04","10","35.00","400"
"62489","2014-01-04","144","3.70","68"
"62501","2014-01-04","4","230.00","48"
"65140","2014-01-21","60","12.50","42"
"65143","2014-01-21","20","48.00","42"
